allInPings,assistMePings,assists,baronKills,basicPings,bountyLevel,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,legendaryItemUsed,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,soloTurretsLategame,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,role,spell1Casts
0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7253,10,126,Jayce,0,1,1,1278,2102,1278,11090,0,8,0,0,0,True,9,0,False,False,False,False,False,False,0,5312,5150,0,TOP,0,0,2,1001,6610,1036,3070,1036,0,3340,14,0,0,JUNGLE,122,0,0,419,7961,2849,4594,0,2,0,1,0,0,0,0,1,0,59628,5034,15217,0,0,0,NONE,74
0,15,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6754,10,76,Nidalee,0,0,1,0,5631,0,9146,0,7,1,0,0,True,18,9,False,False,False,False,False,False,13,7474,6775,0,JUNGLE,0,0,2,1101,3100,3020,3145,1058,0,3364,10,0,2,JUNGLE,0,0,1,326,73815,9116,10380,0,81,0,1,0,0,0,68,2,0,14050,1662,12810,0,0,0,NONE,195
0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8578,11,245,Ekko,0,1,2,533,533,533,14243,0,7,0,0,0,True,6,0,False,False,False,False,False,False,0,7995,7850,0,MIDDLE,0,0,2,1056,3115,3100,3020,0,0,3340,19,1,4,MIDDLE,0,2,1,387,70473,13788,9091,0,4,0,1,0,0,0,3,3,0,14480,2620,12076,0,0,0,SOLO,68
0,9,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,6262,10,221,Zeri,0,1,1,1786,5751,1786,14725,0,7,0,2,0,True,3,0,False,False,False,False,False,False,0,8922,8933,0,BOTTOM,0,0,2,2015,3748,3006,3078,0,0,3364,18,2,5,BOTTOM,367,2,2,321,15947,4370,6017,0,2,0,1,0,0,0,4,4,0,73829,11427,17110,0,0,0,CARRY,484
0,7,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6028,9,350,Yuumi,0,3,1,0,67,0,1622,0,2,1,0,0,True,2,0,False,False,False,False,False,False,4,6189,6025,0,UTILITY,0,0,2,3870,3222,6617,3114,2022,0,3364,16,0,2,BOTTOM,0,0,1,1027,5934,4315,881,0,0,0,1,0,0,0,3,5,0,1116,83,2765,0,0,0,SUPPORT,55
0,1,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,10714,13,150,Gnar,0,1,3,5041,5711,5041,13714,0,1,1,0,0,True,1,0,False,False,False,True,False,False,0,10555,9208,0,TOP,0,1,0,3053,3047,3078,3076,1054,1028,3340,15,1,6,TOP,0,5,1,1143,5585,2287,9397,1,0,1,0,1,0,0,9,6,0,88055,15573,10692,0,0,0,CARRY,103
0,1,6,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,8965,12,200,Belveth,0,13,3,5838,35289,5838,14764,0,3,3,0,2,True,3,6,False,False,False,False,False,False,0,8020,5625,0,JUNGLE,0,1,0,0,1055,6672,3047,1043,0,3364,17,1,2,JUNGLE,439,2,1,197,5395,1083,6569,0,105,0,0,1,0,0,12,7,0,101891,7170,14154,0,0,0,NONE,233
0,2,4,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,11183,13,131,Diana,0,4,4,12108,18385,12108,12092,0,2,2,0,0,True,13,0,False,True,False,False,False,False,9,11936,9200,0,MIDDLE,1,2,0,3102,3100,1058,3020,0,0,3364,16,2,15,TOP,0,12,1,285,112805,18653,6379,0,16,0,0,1,0,0,23,8,0,14373,3008,5015,0,0,0,SUPPORT,85
0,0,8,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9784,12,22,Ashe,0,4,1,2738,16929,2738,5319,0,3,0,1,0,True,4,6,False,False,False,False,False,False,10,10394,7550,0,BOTTOM,0,1,0,3006,0,0,6672,3046,1055,3340,13,2,7,BOTTOM,295,3,2,477,1107,1007,6685,0,4,0,0,1,0,0,5,9,0,100382,17686,5931,1,0,0,CARRY,30
0,6,12,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,6372,10,40,Janna,0,26,5,2147,5596,2147,4692,0,4,4,0,1,True,0,0,False,False,False,False,False,False,21,6342,5150,0,UTILITY,1,2,0,3871,3009,3113,4005,1082,0,3364,16,0,1,BOTTOM,0,0,1,465,16024,4963,5902,0,4,0,0,1,0,0,0,10,0,4349,652,5384,0,0,0,SUPPORT,48
0,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,17246,17,79,Gragas,0,14,2,2951,7155,2951,20194,0,6,0,0,1,True,5,1,False,False,False,False,False,True,0,12881,12800,0,TOP,0,0,3,3020,3100,3157,1058,4645,1052,3340,22,2,5,TOP,0,3,1,368,154871,28112,8855,0,6,0,1,0,1,0,4,1,0,21538,2660,18697,0,0,0,SOLO,224
4,8,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,13020,15,141,Kayn,2,0,4,0,35304,0,20099,0,13,2,1,1,True,16,3,False,False,False,False,False,True,4,12422,11250,0,JUNGLE,0,0,3,6694,6696,3158,0,0,6698,3363,22,3,9,JUNGLE,0,3,2,313,4117,4117,11134,0,118,0,1,0,0,0,34,2,0,203327,26357,27040,0,0,0,NONE,158
1,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,12278,14,84,Akali,0,6,3,0,54,0,15899,0,12,1,2,0,True,6,0,False,False,False,False,False,True,6,12439,12150,0,MIDDLE,0,0,3,3100,3020,3157,4645,1033,1052,3364,24,3,10,MIDDLE,0,2,2,388,91999,20470,11629,0,0,0,1,0,0,0,1,3,0,13191,1367,20821,0,0,0,SOLO,120
0,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,12154,14,235,Senna,0,1,4,2108,3699,2108,9542,0,12,2,1,0,True,14,2,False,False,False,False,False,True,3,10792,11475,0,BOTTOM,0,0,3,6676,3009,3094,2055,1036,3142,3363,23,1,5,BOTTOM,487,2,2,284,501,232,5933,0,0,0,1,0,0,0,4,4,0,92834,19874,16852,0,0,0,CARRY,63
1,5,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,10264,13,497,Rakan,0,6,3,798,2164,798,26033,0,11,1,0,0,True,8,6,False,False,False,False,False,True,0,7171,6525,0,UTILITY,0,0,3,3869,3110,3158,1033,3050,0,3364,19,0,1,BOTTOM,0,0,1,311,12983,4239,7615,0,0,0,1,0,0,0,25,5,0,4941,622,14896,4,0,0,SUPPORT,43
0,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,14131,15,950,Naafiri,0,9,3,2040,3034,2040,18670,0,8,0,0,0,True,4,0,False,False,False,False,False,True,0,11591,11437,0,TOP,0,0,0,1055,6692,6698,3158,3156,2020,3340,24,1,4,TOP,0,3,1,328,0,0,12112,0,20,0,0,0,0,0,0,6,0,125012,18920,14857,0,0,0,SOLO,167
1,10,13,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,15643,16,76,Nidalee,0,9,0,6165,28882,6165,14737,0,6,0,1,2,True,4,8,False,False,False,False,False,True,13,15559,13900,0,JUNGLE,1,3,0,3089,3100,3020,3041,4645,1058,3364,13,3,19,JUNGLE,0,8,2,500,163998,38468,12043,1,118,0,0,1,0,0,117,7,0,16491,2573,22661,1,0,0,NONE,246
0,0,11,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,16630,17,901,Smolder,0,7,1,6520,11773,6520,11066,0,4,0,1,0,True,7,1,False,False,False,True,False,True,0,15340,12458,0,MIDDLE,0,1,0,3748,3158,3042,3078,3133,1037,3363,20,4,10,MIDDLE,0,3,2,581,20010,5872,13919,0,32,0,0,1,0,0,1,8,0,198266,21848,17203,0,0,0,CARRY,230
0,7,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,14686,15,122,Darius,0,8,1,11791,22174,11791,37538,0,5,0,3,0,True,2,0,False,False,False,False,False,True,0,15259,14183,0,BOTTOM,2,2,0,4401,3078,3742,3047,3053,1028,3364,21,3,10,BOTTOM,0,4,2,499,0,0,13283,0,4,1,0,1,0,0,6,9,0,152396,17721,20815,0,0,0,SOLO,78
0,11,15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11866,14,555,Pyke,0,11,2,528,1390,528,12421,0,7,0,0,0,True,0,0,False,True,False,False,False,True,0,11357,10600,0,UTILITY,0,0,0,3009,3869,3142,3814,3179,2019,3364,20,2,11,MIDDLE,0,5,1,716,0,0,9392,1,0,0,0,0,0,0,9,10,0,27657,15993,15580,0,0,0,SUPPORT,61
0,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,13625,15,48,Trundle,0,5,5,9372,10780,9372,17661,0,3,1,1,0,True,3,3,False,False,False,False,False,False,1,10647,10058,0,TOP,0,0,0,3111,3074,3211,0,1055,3078,3340,22,1,7,TOP,0,5,2,680,1725,1725,12642,0,2,0,0,1,0,0,8,1,0,103245,14439,11826,0,0,0,SOLO,114
0,8,6,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,13556,15,76,Nidalee,0,0,1,3660,38106,3660,16345,0,2,1,1,1,True,5,7,False,False,False,False,False,False,9,12039,9575,0,JUNGLE,0,1,0,3020,2420,4645,3100,1082,0,3364,13,2,10,JUNGLE,0,6,2,612,144661,16026,7993,0,170,1,0,1,0,0,75,2,0,20593,1603,19685,2,0,0,NONE,263
2,2,8,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,13529,15,112,Viktor,0,1,6,6789,11662,6789,9686,0,1,3,0,0,True,9,3,False,True,False,True,False,False,0,11234,9750,0,MIDDLE,1,1,0,2420,2055,3020,6655,4645,0,3340,18,2,5,MIDDLE,0,3,1,951,124466,19921,4668,2,4,0,0,0,0,0,2,3,0,10865,345,5372,0,0,0,SOLO,68
0,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11275,13,235,Senna,0,5,6,1147,11221,1147,6341,0,1,4,0,0,True,12,2,False,False,False,False,False,False,0,9493,8975,0,BOTTOM,0,1,0,1055,3142,3009,6701,3086,2015,3363,22,1,3,BOTTOM,456,3,1,1377,0,0,4966,0,0,0,0,0,0,0,2,4,0,74039,14765,7495,1,0,0,CARRY,62
0,1,14,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8712,12,43,Karma,0,0,4,3786,9263,3786,8685,0,3,1,0,0,True,2,0,False,False,False,False,False,False,1,8219,6450,0,UTILITY,0,1,0,3871,2065,2055,3158,3118,0,3364,17,2,5,BOTTOM,0,3,1,582,19013,9944,5835,0,0,0,0,1,0,0,0,5,0,4730,625,8615,0,0,0,SUPPORT,51
0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11831,14,30,Karthus,0,0,2,2291,3655,2291,4668,0,4,0,0,0,True,2,0,False,False,False,False,False,False,0,10615,10550,0,TOP,0,0,1,4645,3118,3020,1082,6653,0,3340,13,0,3,TOP,0,0,1,599,106293,24240,5710,0,5,0,1,0,0,0,2,6,0,4391,267,7471,0,0,0,SOLO,236
0,12,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8558,11,59,JarvanIV,0,0,4,0,11036,0,20121,0,5,2,0,1,True,7,1,False,False,False,False,False,False,0,6954,6500,0,JUNGLE,0,0,1,2021,6610,1033,3111,1036,0,3340,17,0,1,JUNGLE,158,0,1,353,6944,337,11963,0,103,0,1,0,0,0,24,7,0,74217,6307,14516,0,0,0,NONE,78
0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9839,12,950,Naafiri,0,1,2,435,435,435,11259,0,9,1,0,0,True,5,1,False,False,False,False,False,False,0,8012,7800,0,MIDDLE,0,0,1,6692,6698,2055,1036,1033,3158,3340,19,0,2,MIDDLE,0,0,1,521,0,0,15776,0,0,0,1,0,0,0,1,8,0,67487,7539,5097,0,0,0,SOLO,93
0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,8861,12,222,Jinx,0,5,8,3470,5384,3470,5616,0,7,5,0,1,True,1,0,False,False,False,False,False,False,2,8525,8425,0,BOTTOM,0,0,1,1055,6672,3006,3094,1036,0,3363,25,0,1,BOTTOM,389,0,1,492,900,418,7029,0,8,0,1,0,0,0,0,9,0,112307,11146,8804,3,0,0,CARRY,118
0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7390,11,50,Swain,0,2,4,192,1529,192,10491,0,5,0,0,0,True,1,0,False,False,False,False,False,False,0,7130,6450,0,UTILITY,0,0,1,3871,3116,3111,3147,1026,0,3364,18,1,3,BOTTOM,0,2,1,770,22162,7270,9326,1,0,0,1,0,0,0,0,10,0,5417,1484,11617,0,0,0,SUPPORT,43
0,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,20899,18,31,Chogath,0,0,1,5390,14071,5390,94290,0,7,0,0,0,True,7,0,False,False,False,False,False,False,0,14025,14000,0,TOP,0,1,2,2504,3047,3084,2502,6664,1057,3340,28,2,6,JUNGLE,0,2,1,1034,109432,11653,24861,0,6,0,1,0,0,0,0,1,0,39368,3445,34842,0,0,0,NONE,98
2,5,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,24658,18,104,Graves,0,0,2,684,68252,684,40734,0,8,0,4,1,True,11,4,False,True,False,False,False,False,11,22987,24520,0,JUNGLE,1,1,2,3156,3142,3031,3036,3026,3072,3340,25,4,21,JUNGLE,853,9,2,533,4150,1125,16858,1,231,0,1,0,0,0,92,2,0,386451,55726,27982,0,0,0,NONE,132
0,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,20800,18,69,Cassiopeia,0,4,2,5666,13207,5666,24395,0,11,0,0,0,True,1,0,False,False,False,False,False,False,0,13995,13050,0,MIDDLE,0,1,2,3040,6657,3116,4645,1058,1052,3340,27,1,4,MIDDLE,0,2,1,273,139665,23853,24984,0,4,0,1,0,0,0,8,3,0,7623,78,18582,0,0,0,SOLO,177
0,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,17752,17,110,Varus,0,5,6,3088,16698,3088,9354,0,8,0,1,0,True,0,0,False,False,False,False,False,False,0,16000,15650,0,BOTTOM,0,1,2,3009,6701,3142,3814,3042,6694,3363,28,1,9,BOTTOM,0,7,2,909,16598,7040,12877,0,8,0,1,0,0,0,0,4,0,168736,29054,10693,0,0,0,CARRY,106
0,1,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,15809,16,143,Zyra,0,0,8,739,4854,739,14080,0,15,6,0,0,True,17,15,False,False,False,False,False,False,5,12723,11450,0,UTILITY,0,0,2,3871,2421,6653,3116,3165,3020,3364,24,0,3,BOTTOM,0,0,1,358,71846,31129,22389,0,0,0,1,0,0,0,1,5,0,6425,1365,14920,0,0,0,SUPPORT,76
0,0,11,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,19112,18,240,Kled,0,3,1,5449,5863,5449,36085,0,8,0,0,0,True,0,0,False,False,False,False,False,False,0,14604,14000,0,TOP,1,2,1,6698,6692,3111,3153,6610,0,3340,29,2,8,TOP,366,2,1,434,247,95,16588,1,20,1,0,1,0,0,9,6,0,175643,32035,27724,0,0,0,SOLO,95
0,0,26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,17926,17,79,Gragas,0,1,1,334,28973,334,100494,0,9,0,0,4,True,3,1,False,False,False,False,False,False,0,13790,12900,0,JUNGLE,0,1,1,3111,6664,6662,8020,3075,3067,3364,27,1,5,JUNGLE,37,2,1,758,105082,20775,19527,0,140,0,0,0,1,0,0,7,0,29902,4839,40421,0,0,0,NONE,260
1,16,12,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,20058,18,103,Ahri,0,6,4,8983,11945,8983,18820,0,9,1,1,0,True,15,1,False,False,False,True,False,False,2,20811,19125,0,MIDDLE,0,1,1,3020,3118,3157,3100,3089,4645,3364,23,5,23,MIDDLE,0,7,4,779,144979,44585,17808,0,5,0,0,1,0,0,15,8,0,14666,2861,19653,0,1,0,SOLO,134
4,2,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,18105,17,18,Tristana,0,3,1,3335,29758,3335,18439,0,12,0,0,1,True,1,4,False,False,False,False,False,False,0,16649,15200,0,BOTTOM,0,1,1,6672,6675,3006,3036,6673,1038,3340,24,3,10,BOTTOM,667,3,1,334,36215,2654,14309,0,39,0,0,0,0,0,1,9,0,231832,39836,27083,0,0,0,CARRY,60
0,0,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,18677,18,99,Lux,0,0,5,5262,6794,5262,10325,0,5,3,0,0,True,5,6,False,False,False,False,False,False,0,14715,18965,0,UTILITY,1,2,1,3871,3145,3089,4646,4628,3020,3364,25,1,3,BOTTOM,0,2,1,864,129082,30664,9481,0,0,0,0,1,0,0,0,10,0,8480,1050,10795,0,0,0,SUPPORT,75
